0.001:10.0
0.5834695685674213
0.2526203002320733
-0.12254068470201457
-0.47685021393992655
-0.759478856516922
-0.9403217385816454
-0.9831129863631803
-0.8864792742575422
-0.6616607874673693
-0.34420543911723656
0.028787329126641968
0.3938606604465461
0.7187205083322762
0.9435536409147559
1.0385102676027238
0.9964903155012568
0.813208457336134
0.5171074322443561
0.15019458341991565
-0.2226779201639132
-0.5713144237173521
-0.8421164967883616
-0.9848624855270229
-0.9893084523281306
-0.8407134366977443
-0.5743518688919376
-0.22170119703822616
0.16330957516202677
0.5038503760355294
0.7949972378307162
0.9781494760052237
1.028936747833451
0.9157550772212428
0.6939943234026331
0.3690323115469043
0.009843778256705982
-0.34663965736085234
-0.6609226174992987
-0.8636986352296729
-0.9586819295350649
-0.9037608851474548
-0.7288766775028995
-0.44331147573782004
-0.08489278282619914
0.2676198191436719
0.6031929538060165
0.8447692600784568
0.9824316174769098
1.006749011781112
0.8703073925136119
0.5868732686419508
0.23200230015052453
-0.15640198941277283
-0.5339460688799649
-0.8268254184049751
-1.0072240582482352
-1.0576132892995476
-0.9572732506090479
-0.7476689811419602
-0.43739111138803904
-0.07978581892302171
0.2981735210945625
0.6160022817612553
0.8199782487128953
0.9039175504180665
0.850750744295634
0.6575217606428174
0.35260549553049414
-0.005991985657269008
-0.36458595631168017
-0.6997228890939444
-0.9516484282483051
-1.0843824353782907
-1.0777948354194395
-0.9322947555325405
-0.675428841288793
-0.3167778290295632
0.053294165844631244
0.41060196243028446
0.6916639646935325
0.8561132642486274
0.902116871272638
0.7993222489936594
0.5734660914904127
0.260377724853778
-0.11090728236829248
-0.4838260617518944
-0.7907385722508279
-0.9975866202212831
-1.0959293459660342
-1.0444629220663046
-0.8499461196370427
-0.5657103472129088
-0.18960743167401062
0.20553575450404446
0.5601781120547397
0.8296531231892216
0.9590409085885006
0.939083401658242
0.787890921805095
0.5186476047379551
0.15536810110316723
-0.21431708543051287
-0.5679482510012197
-0.8479452806282599
-0.9955637533803857
-1.0388936769498942
-0.94883762418199
-0.7212942655337349
-0.38310401002871936
-0.026648497148820817
0.3465390773629725
0.6557052859746184
0.8561013754077151
0.9423474635702218
0.8908182790702186
0.6906359204937588
0.4044265426689402
0.03957486529238606
-0.3258060141655138
-0.6550795151721401
-0.9005540772904327
-1.0150083825401457
-1.0172719815041948
-0.8890351897115022
-0.6238990171903273
-0.2751640284692108
0.11950125046800385
0.47566281994082105
0.76467702418044
0.9286663783214183
0.9776128089963512
0.9019264794740993
0.6806349982845037
0.3761254003526658
-0.006909484794090719
-0.3735895954476683
-0.6901368838062016
-0.904980067905287
-0.9988562674450636
-0.9679148671002206
-0.8068656455397013
-0.5195787871870727
-0.16507628379950068
0.21530875638044406
0.5625606556038711
0.8105229366343958
0.9448282001076832
0.9463189967475534
0.7988954739825972
0.532081629927116
0.19407041541305767
-0.18690342121184733
-0.5396205699334842
-0.8363298696515058
-1.0265877395396543
-1.056012063831596
-0.9521558552177972
-0.717748699385066
-0.40395673423069495
-0.03629202162900503
0.3265812706957537
0.6514734479444648
0.8663806865950581
0.9544393436205562
0.8869149947538479
0.702743937473829
0.40765211507149685
0.05609531317469237
-0.32880325078037576
-0.6719409625974977
-0.9382979293950471
-1.0652998404415686
-1.0679215427735838
-0.9301308656531425
-0.6690626046560137
-0.33808895881176443
0.04416773092394312
0.40275412949255085
0.7052024124617806
0.9007808019683922
0.9386533771238548
0.8361450142900725
0.6183931825789278
0.31300959184851823
-0.058229525060515
-0.43707240584086554
-0.7541466489968278
-0.9790827680210847
-1.0586967648932306
-1.0044030470529268
-0.8155983851586545
-0.5201040882948849
-0.1664707641189191
0.22717532586728204
0.569077248365386
0.8396363823181814
0.9715532148170613
0.9649794964036117
0.810861007803635
0.5453867802652108
0.19419049859082468
-0.1779955870343038
-0.5514407736048172
-0.8219262768263801
-0.992754426789166
-1.0304527196060742
7.068212034283737
-0.7014130439323176
-0.39617815656745176
-0.03072365339488964
0.3281716137230983
0.6135661879140978
0.8339804896946291
0.9334728555686096
0.905607653465705
0.7132156388237344
0.42069101831507555
0.0644327524712892
-0.31345168529754147
-0.6460379695859687
-0.9004283898123047
-1.0467537114137968
-1.030873364014017
-0.8681638069338218
-0.6069297656913305
-0.27143564843146883
0.09486281016811672
0.4585144103525669
0.7465468354989364
0.9098184197361556
0.9465265841914785
0.8465943405142788
0.630075567196113
0.32853515936750183
-0.04358222661429671
-0.421377560661942
-0.7356707410390605
-0.9542683383604529
-1.0514713094587218
-0.979992134174122
-0.7956933095978517
-0.5261688998813372
-0.17240805439820414
0.20019540811009306
0.526578525124156
0.771561362239933
